@relation sbir

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute color {C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59}

@data
0.015243,0.054143,0.136975,0.272271,0.416622,0.701289,0.982148,0.991953,0.993766,0.994798,0.996341,1.000000,0.019699,0.078383,0.211797,0.355478,0.514059,0.735580,0.891809,0.937867,0.958692,0.967038,0.972180,1.000000,0.048527,0.336629,0.594437,0.704351,0.757485,0.801503,0.842036,0.878459,0.909430,0.934618,0.957740,1.000000,C22
0.061867,0.107599,0.154439,0.186408,0.215193,0.254865,0.653000,0.891922,0.945943,0.961002,0.970484,1.000000,0.256004,0.452661,0.566609,0.764883,0.834705,0.876666,0.939082,0.969833,0.996367,0.998635,0.998905,1.000000,0.008765,0.101368,0.160100,0.276903,0.635361,0.924196,0.983022,0.998674,0.999926,1.000000,1.000000,1.000000,C35
0.022644,0.072308,0.221837,0.707677,0.838109,0.870546,0.926862,0.947107,0.984690,0.985478,0.985987,1.000000,0.075826,0.191726,0.407928,0.667605,0.856096,0.938646,0.974194,0.987342,0.993420,0.995712,0.996851,1.000000,0.007512,0.056589,0.170809,0.345873,0.539255,0.656089,0.740717,0.808077,0.868298,0.906222,0.932599,1.000000,C48
0.050141,0.123782,0.132136,0.135595,0.139799,0.281260,0.576601,0.740984,0.793850,0.813195,0.835865,1.000000,0.029969,0.146639,0.387726,0.567798,0.700806,0.879078,0.963495,0.975972,0.981743,0.985533,0.988711,1.000000,0.030229,0.115769,0.194428,0.308101,0.545438,0.706026,0.770339,0.789341,0.801403,0.809321,0.827950,1.000000,C35
0.029557,0.057051,0.098059,0.208146,0.364491,0.498338,0.946887,0.976169,0.982888,0.987394,0.991622,1.000000,0.024523,0.088679,0.201365,0.327517,0.399389,0.456674,0.537155,0.675240,0.941838,0.982121,0.986137,1.000000,0.028431,0.220114,0.280016,0.332102,0.382062,0.449942,0.534570,0.574816,0.599707,0.637119,0.737604,1.000000,C18
0.023137,0.049437,0.204183,0.404349,0.538669,0.571000,0.855261,0.975082,0.985822,0.989491,0.992213,1.000000,0.048007,0.214149,0.334464,0.471883,0.587671,0.656176,0.707958,0.792732,0.952800,0.966070,0.972810,1.000000,0.084553,0.190625,0.311765,0.469936,0.577412,0.640027,0.712196,0.922280,0.988003,0.991289,0.993966,1.000000,C18
0.377609,0.813265,0.816541,0.816749,0.816775,0.824073,0.869766,0.918736,0.940180,0.942662,0.943618,1.000000,0.401624,0.489997,0.556312,0.795778,0.990023,0.999376,0.999933,0.999989,0.999997,1.000000,1.000000,1.000000,0.000000,0.000000,0.000017,0.000203,0.000762,0.002754,0.043500,0.411196,0.797177,0.994438,0.999524,1.000000,C9
0.118241,0.258498,0.499629,0.703016,0.815465,0.858373,0.899882,0.934329,0.956603,0.968172,0.978150,1.000000,0.085645,0.230576,0.387135,0.546676,0.685657,0.770870,0.832477,0.866604,0.893654,0.912052,0.926813,1.000000,0.160296,0.382322,0.555471,0.700444,0.805216,0.871110,0.913522,0.938801,0.955561,0.967225,0.977812,1.000000,C38
0.009067,0.016975,0.027182,0.050763,0.085970,0.103353,0.655061,0.994407,0.996441,0.997378,0.997976,1.000000,0.013272,0.033822,0.089036,0.335131,0.787711,0.951622,0.978025,0.985851,0.990047,0.992656,0.994499,1.000000,0.009361,0.037556,0.101862,0.250501,0.438620,0.522316,0.546566,0.655488,0.877385,0.985922,0.995543,1.000000,C52
0.217188,0.410471,0.505121,0.576993,0.675921,0.803052,0.879938,0.973396,0.980514,0.983739,0.986424,1.000000,0.191658,0.358830,0.550554,0.689783,0.797065,0.874338,0.934501,0.965662,0.983055,0.990651,0.994870,1.000000,0.038986,0.193384,0.380589,0.512751,0.603581,0.669901,0.726460,0.765164,0.796859,0.827901,0.864809,1.000000,C35
0.351689,0.604119,0.740554,0.756535,0.767754,0.782908,0.823071,0.859486,0.893038,0.919338,0.944754,1.000000,0.089143,0.228087,0.368373,0.485260,0.598216,0.677681,0.738376,0.770948,0.802214,0.830635,0.860741,1.000000,0.255369,0.505191,0.606449,0.671052,0.727187,0.757225,0.801385,0.849571,0.899092,0.933064,0.954506,1.000000,C35
0.006821,0.015508,0.030893,0.050125,0.110478,0.216149,0.946166,0.985347,0.995554,0.997260,0.997700,1.000000,0.022400,0.059384,0.118572,0.194727,0.305421,0.439570,0.638663,0.831120,0.940990,0.958440,0.968159,1.000000,0.100342,0.307602,0.392253,0.465406,0.533202,0.588760,0.624236,0.651478,0.673388,0.700974,0.753141,1.000000,C27
0.405989,0.559955,0.585196,0.594885,0.597812,0.624696,0.869297,0.979900,0.982561,0.983154,0.983573,1.000000,0.053679,0.368457,0.524080,0.602919,0.751749,0.923833,0.984103,0.992095,0.997112,0.999852,0.999984,1.000000,0.023229,0.248050,0.477226,0.559323,0.612952,0.657225,0.717442,0.801141,0.884636,0.937901,0.991452,1.000000,C2
0.079462,0.093335,0.103951,0.114462,0.123874,0.277221,0.438898,0.867971,0.914420,0.930484,0.948257,1.000000,0.296844,0.478901,0.705044,0.914225,0.957480,0.971240,0.980205,0.985599,0.989654,0.992333,0.994974,1.000000,0.013043,0.090479,0.185665,0.288593,0.386120,0.489509,0.611386,0.691329,0.728153,0.740900,0.749217,1.000000,C33
0.222735,0.503326,0.667037,0.693519,0.703745,0.707341,0.709093,0.711123,0.720728,0.795461,0.893417,1.000000,0.076883,0.360150,0.641649,0.814320,0.905199,0.947308,0.968378,0.977859,0.982836,0.985722,0.987907,1.000000,0.014854,0.030537,0.063990,0.129882,0.238614,0.357042,0.464889,0.556709,0.648447,0.738484,0.847958,1.000000,C22
0.075131,0.159168,0.278297,0.305555,0.311384,0.448087,0.741470,0.876115,0.939788,0.957902,0.964099,1.000000,0.632115,0.791131,0.909299,0.980864,0.996123,0.998223,0.998742,0.999000,0.999202,0.999307,0.999430,1.000000,0.004645,0.034732,0.065930,0.236754,0.526231,0.555996,0.564079,0.579559,0.592634,0.601988,0.617522,1.000000,C52
0.063696,0.094122,0.109869,0.112654,0.113633,0.127335,0.166265,0.309305,0.423254,0.510432,0.777919,1.000000,0.490646,0.846067,0.976124,0.998635,0.999766,0.999986,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.057492,0.181726,0.348812,0.423941,0.460238,0.498855,0.551298,0.617021,0.670679,0.707036,1.000000,C12
0.066951,0.107032,0.209170,0.436442,0.592490,0.617856,0.878435,0.965474,0.975479,0.980177,0.984074,1.000000,0.060082,0.207958,0.329792,0.492331,0.573412,0.610664,0.654885,0.703459,0.890736,0.913155,0.930896,1.000000,0.175099,0.255815,0.314541,0.400145,0.565237,0.703664,0.766660,0.792015,0.868530,0.947559,0.986342,1.000000,C18
0.712032,0.787037,0.810034,0.817231,0.821808,0.847124,0.970496,0.982611,0.985826,0.986790,0.987412,1.000000,0.218093,0.828930,0.917804,0.948159,0.977842,0.998005,0.999976,0.999992,0.999997,1.000000,1.000000,1.000000,0.000592,0.043237,0.147302,0.199830,0.239499,0.283005,0.352181,0.441005,0.592329,0.884775,0.999083,1.000000,C1
0.001123,0.001196,0.001619,0.002220,0.007143,0.019977,0.430610,0.996344,0.998194,0.998522,0.998706,1.000000,0.007191,0.069890,0.534223,0.921267,0.952438,0.975615,0.990934,0.993837,0.995404,0.996338,0.996918,1.000000,0.012148,0.041023,0.079359,0.125031,0.254046,0.386534,0.502343,0.635883,0.764636,0.874797,0.928705,1.000000,C35
0.051479,0.103689,0.366221,0.530614,0.613223,0.661084,0.814974,0.915462,0.941426,0.956950,0.972067,1.000000,0.110035,0.271237,0.438932,0.569596,0.694231,0.780866,0.857638,0.892203,0.915168,0.929686,0.945992,1.000000,0.403562,0.585485,0.683371,0.757991,0.824024,0.863803,0.885122,0.902237,0.917522,0.929537,0.942630,1.000000,C50
0.043083,0.057022,0.068108,0.085884,0.107623,0.340716,0.473022,0.899169,0.950837,0.965133,0.976828,1.000000,0.399518,0.537013,0.799217,0.926311,0.970668,0.983489,0.989793,0.992646,0.994575,0.995724,0.996763,1.000000,0.015539,0.107103,0.198302,0.302353,0.449189,0.568000,0.602584,0.615205,0.625645,0.632734,0.639235,1.000000,C18
0.048923,0.084992,0.153452,0.174322,0.180161,0.223098,0.519581,0.937959,0.973358,0.979696,0.980562,1.000000,0.299199,0.359092,0.561418,0.951874,0.997908,0.999110,0.999490,0.999640,0.999729,0.999795,0.999826,1.000000,0.000522,0.012597,0.028520,0.352956,0.382401,0.424676,0.490924,0.593652,0.698785,0.871107,0.959850,1.000000,C52
0.015854,0.027615,0.048668,0.113129,0.205349,0.239727,0.487680,0.941216,0.983179,0.989551,0.991488,1.000000,0.145371,0.246246,0.372176,0.906131,0.988383,0.994538,0.997092,0.997994,0.998559,0.998929,0.999107,1.000000,0.004377,0.049332,0.201176,0.250028,0.334703,0.422262,0.461553,0.562922,0.670480,0.849463,0.957002,1.000000,C52
0.008017,0.020526,0.073150,0.121777,0.190386,0.252621,0.962742,0.983489,0.993457,0.995509,0.996330,1.000000,0.086094,0.148557,0.202716,0.258692,0.343109,0.525809,0.709186,0.884477,0.976597,0.981636,0.985622,1.000000,0.050196,0.096051,0.141967,0.207013,0.339141,0.508369,0.589217,0.610832,0.648169,0.731809,0.851568,1.000000,C50
0.307568,0.376278,0.382996,0.384222,0.384592,0.387127,0.514025,0.572656,0.950675,0.972114,0.981158,1.000000,0.020967,0.086002,0.290438,0.653069,0.761392,0.812476,0.882033,0.960262,0.994808,0.999425,0.999955,1.000000,0.002577,0.451559,0.512539,0.556188,0.602025,0.653407,0.702575,0.747853,0.877724,0.926387,0.947318,1.000000,C35
0.184602,0.199034,0.201304,0.202039,0.204005,0.243042,0.249997,0.265374,0.401995,0.566079,0.689037,1.000000,0.085472,0.240945,0.371963,0.505222,0.630645,0.762140,0.880322,0.924571,0.946924,0.962057,0.973056,1.000000,0.013201,0.071507,0.198449,0.387642,0.572580,0.662344,0.760015,0.822995,0.844959,0.862544,0.882800,1.000000,C41
0.109536,0.193292,0.280633,0.313515,0.336774,0.394534,0.659354,0.836808,0.922233,0.946950,0.957790,1.000000,0.411672,0.640030,0.796396,0.956952,0.979628,0.987462,0.991811,0.993701,0.994937,0.995735,0.996504,1.000000,0.020111,0.110544,0.254794,0.440948,0.658937,0.774938,0.798256,0.803214,0.806369,0.826218,0.868129,1.000000,C52
0.030247,0.067730,0.216647,0.528260,0.827139,0.903174,0.956955,0.985790,0.991144,0.993034,0.994761,1.000000,0.006763,0.040359,0.178852,0.399646,0.568389,0.662769,0.737987,0.785869,0.823315,0.848684,0.870609,1.000000,0.219064,0.368297,0.486985,0.612100,0.743622,0.843167,0.913527,0.953394,0.975397,0.987717,0.994813,1.000000,C38
0.092023,0.174429,0.190001,0.196528,0.211640,0.660268,0.795637,0.872798,0.912071,0.928172,0.943079,1.000000,0.033853,0.124606,0.243464,0.344665,0.442350,0.525365,0.786921,0.931959,0.954037,0.966495,0.974670,1.000000,0.060500,0.138941,0.259988,0.539170,0.857363,0.901161,0.926933,0.946764,0.957501,0.963844,0.969180,1.000000,C35
0.019472,0.162267,0.539825,0.628204,0.669626,0.682100,0.688575,0.860974,0.993858,0.998713,0.999219,1.000000,0.200907,0.337862,0.415013,0.516209,0.620211,0.691741,0.779930,0.907903,0.967470,0.985343,0.991650,1.000000,0.009755,0.058097,0.110933,0.167940,0.245178,0.356732,0.508244,0.643437,0.684956,0.705149,0.779663,1.000000,C35
0.008416,0.050030,0.169238,0.290362,0.444922,0.821840,0.990790,0.996391,0.997616,0.998165,0.998716,1.000000,0.036932,0.148966,0.353392,0.498832,0.607882,0.739315,0.884626,0.952932,0.973775,0.982095,0.986777,1.000000,0.013836,0.118052,0.326772,0.508658,0.585396,0.634154,0.679503,0.724812,0.772993,0.819452,0.871580,1.000000,C50
0.058902,0.188841,0.400094,0.454651,0.499147,0.631585,0.938115,0.990944,0.995455,0.996181,0.996380,1.000000,0.651334,0.839648,0.898688,0.932597,0.961705,0.977858,0.988297,0.994186,0.998190,0.999746,0.999886,1.000000,0.002685,0.029680,0.085338,0.150068,0.402910,0.505589,0.702027,0.943590,0.998085,0.999986,0.999996,1.000000,C35
0.008482,0.014539,0.027517,0.036081,0.071231,0.232077,0.468831,0.982945,0.995084,0.998089,0.998994,1.000000,0.163123,0.203695,0.307080,0.460936,0.806581,0.984040,0.994535,0.997443,0.998748,0.999315,0.999580,1.000000,0.001661,0.090036,0.235754,0.370900,0.534420,0.699286,0.783412,0.822299,0.833391,0.838375,0.842860,1.000000,C18
0.005325,0.204462,0.860229,0.944409,0.969922,0.981163,0.993914,0.996805,0.998413,0.999153,0.999254,1.000000,0.048741,0.197212,0.369331,0.548070,0.733385,0.868352,0.947158,0.979212,0.992121,0.997182,0.998830,1.000000,0.006156,0.108535,0.293370,0.530967,0.701276,0.794680,0.856267,0.898335,0.928072,0.949618,0.967633,1.000000,C48
0.089122,0.154775,0.249000,0.350001,0.554088,0.731447,0.865643,0.898772,0.910798,0.922007,0.939174,1.000000,0.058518,0.173162,0.345059,0.522161,0.669535,0.762025,0.826877,0.864935,0.893363,0.914477,0.931891,1.000000,0.134369,0.421081,0.585574,0.678091,0.743331,0.789039,0.826945,0.859090,0.887343,0.909937,0.929815,1.000000,C41
0.126309,0.222046,0.392857,0.576113,0.727061,0.781832,0.865913,0.925023,0.943638,0.955535,0.965826,1.000000,0.032895,0.115911,0.323780,0.517702,0.640282,0.719343,0.792236,0.840521,0.876784,0.899985,0.918884,1.000000,0.257017,0.417454,0.533772,0.644507,0.742097,0.814791,0.865866,0.896993,0.918057,0.934232,0.951270,1.000000,C33
0.069664,0.136707,0.151258,0.160010,0.169871,0.318029,0.470272,0.757944,0.948541,0.971358,0.984420,1.000000,0.030864,0.100891,0.250766,0.457425,0.579656,0.781997,0.907328,0.946567,0.961272,0.969421,0.975783,1.000000,0.064652,0.141510,0.265216,0.525287,0.614885,0.699772,0.737866,0.760437,0.790926,0.860751,0.937709,1.000000,C22
0.382828,0.461456,0.551555,0.595067,0.614231,0.628102,0.893791,0.920343,0.928592,0.934096,0.942599,1.000000,0.046004,0.142660,0.297991,0.472744,0.605974,0.658262,0.685340,0.701192,0.742157,0.935728,0.965212,1.000000,0.088086,0.184326,0.252606,0.357323,0.607452,0.771681,0.900129,0.954976,0.985783,0.995480,0.998574,1.000000,C22
0.071775,0.160903,0.167999,0.171508,0.175700,0.279557,0.441848,0.593442,0.665036,0.697496,0.737851,1.000000,0.036021,0.160939,0.313809,0.468923,0.629388,0.846518,0.935720,0.953753,0.965031,0.973319,0.980418,1.000000,0.028084,0.100119,0.183620,0.297519,0.469713,0.714920,0.837926,0.884962,0.903187,0.912304,0.918860,1.000000,C35
0.006794,0.012392,0.025722,0.035008,0.050141,0.082771,0.635495,0.977620,0.992882,0.995572,0.996627,1.000000,0.035129,0.134666,0.407360,0.796065,0.888878,0.918690,0.943134,0.958078,0.967786,0.974229,0.978670,1.000000,0.062108,0.146898,0.228930,0.308088,0.375333,0.458031,0.512878,0.541291,0.564772,0.598224,0.742037,1.000000,C35
0.084658,0.144728,0.152893,0.156591,0.162386,0.285454,0.492110,0.636681,0.705404,0.732539,0.762928,1.000000,0.038008,0.169884,0.347240,0.507973,0.661139,0.857113,0.924889,0.942749,0.954488,0.964193,0.973715,1.000000,0.040989,0.112607,0.198517,0.305988,0.476822,0.683250,0.779966,0.815491,0.834795,0.845621,0.872756,1.000000,C35
0.005842,0.018261,0.038010,0.054760,0.201669,0.450320,0.926406,0.993680,0.998451,0.999086,0.999265,1.000000,0.016555,0.040698,0.090807,0.204601,0.406462,0.639119,0.825693,0.912079,0.966576,0.982814,0.989076,1.000000,0.142447,0.518324,0.874818,0.932720,0.954071,0.963138,0.969587,0.974274,0.978158,0.981184,0.983636,1.000000,C26
0.041498,0.058119,0.073234,0.085081,0.089655,0.275113,0.431949,0.870669,0.937925,0.953538,0.962939,1.000000,0.368310,0.608428,0.872643,0.928534,0.953160,0.966981,0.976321,0.981809,0.986176,0.990234,0.994050,1.000000,0.011589,0.080590,0.170062,0.303642,0.415028,0.564489,0.619178,0.645544,0.664367,0.683082,0.708349,1.000000,C26
0.000102,0.000128,0.000188,0.000380,0.000645,0.005907,0.942171,0.998480,0.999228,0.999488,0.999593,1.000000,0.025636,0.056642,0.087760,0.121265,0.217183,0.496624,0.846266,0.953302,0.986011,0.994430,0.996921,1.000000,0.001330,0.091017,0.144156,0.180673,0.286380,0.419595,0.467075,0.474859,0.479455,0.516017,0.629708,1.000000,C35
0.000007,0.000062,0.000868,0.003225,0.019001,0.045073,0.472243,0.999942,0.999997,1.000000,1.000000,1.000000,0.000527,0.013461,0.188009,0.796511,0.974206,0.992816,0.997459,0.998380,0.998994,0.999385,0.999622,1.000000,0.005884,0.063090,0.073420,0.088498,0.209740,0.393182,0.488441,0.535100,0.665779,0.870958,0.962860,1.000000,C35
0.304161,0.322696,0.331333,0.333314,0.337083,0.345524,0.438368,0.815820,0.840592,0.854696,0.876768,1.000000,0.044501,0.152898,0.287656,0.396245,0.507936,0.640390,0.962186,0.998231,0.999937,1.000000,1.000000,1.000000,0.000013,0.071790,0.161842,0.224597,0.274410,0.317770,0.366808,0.467414,0.768124,0.896914,0.948958,1.000000,C35
0.291720,0.373018,0.403551,0.408480,0.410814,0.424914,0.487714,0.733248,0.933202,0.962506,0.968444,1.000000,0.346969,0.495109,0.568776,0.642730,0.788912,0.960713,0.976933,0.980565,0.983627,0.985328,0.987014,1.000000,0.048568,0.119300,0.171602,0.194801,0.317693,0.411839,0.452049,0.532981,0.639455,0.705174,0.875531,1.000000,C4
0.029048,0.050306,0.096345,0.177587,0.427269,0.725227,0.889487,0.918627,0.936350,0.959052,0.977130,1.000000,0.058400,0.183668,0.362286,0.562534,0.747357,0.853405,0.913407,0.940234,0.956094,0.966099,0.972922,1.000000,0.066295,0.280643,0.477883,0.609607,0.697171,0.756742,0.806710,0.845650,0.877750,0.903223,0.924886,1.000000,C41
0.360638,0.491617,0.522997,0.530916,0.540522,0.552569,0.639989,0.978462,0.988876,0.992101,0.994433,1.000000,0.068265,0.149737,0.203824,0.266700,0.358001,0.521715,0.765586,0.941004,0.973195,0.981994,0.986017,1.000000,0.015047,0.032752,0.060445,0.093231,0.136250,0.200467,0.301048,0.432863,0.603624,0.764592,0.897725,1.000000,C22
0.131595,0.151520,0.158971,0.163737,0.193108,0.533205,0.570992,0.591852,0.690397,0.790629,0.876558,1.000000,0.042692,0.204346,0.331044,0.445761,0.615617,0.875055,0.926322,0.949013,0.962480,0.971088,0.978418,1.000000,0.046829,0.144904,0.290992,0.504477,0.773255,0.840660,0.868512,0.888925,0.922689,0.955420,0.984329,1.000000,C35
0.214545,0.360919,0.479145,0.504503,0.514689,0.536478,0.621412,0.710280,0.830021,0.881235,0.914866,1.000000,0.441806,0.759099,0.865643,0.924807,0.960052,0.975859,0.985916,0.991021,0.994244,0.996002,0.997092,1.000000,0.017660,0.118451,0.231337,0.368446,0.620128,0.887781,0.983528,0.996354,0.998947,0.999737,0.999997,1.000000,C50
0.543793,0.591759,0.602797,0.605846,0.608246,0.625405,0.924279,0.975017,0.984461,0.987217,0.989578,1.000000,0.139576,0.625974,0.764141,0.882019,0.968533,0.993446,0.998772,0.999625,0.999873,0.999952,0.999976,1.000000,0.001011,0.039023,0.144662,0.245259,0.319837,0.366257,0.408068,0.555655,0.579586,0.652959,0.890317,1.000000,C2
0.021896,0.115488,0.194528,0.240488,0.493955,0.947087,0.994034,0.996556,0.997483,0.998055,0.998391,1.000000,0.065764,0.120743,0.241625,0.430862,0.687807,0.971615,0.993042,0.996737,0.998280,0.998905,0.999244,1.000000,0.001813,0.036517,0.138185,0.444465,0.710322,0.797855,0.831451,0.849012,0.862418,0.874409,0.890657,1.000000,C50
0.272547,0.386828,0.425576,0.439510,0.446100,0.485961,0.710264,0.906074,0.932825,0.943769,0.949386,1.000000,0.527979,0.783701,0.911462,0.973038,0.986575,0.993703,0.997727,0.999498,0.999926,0.999997,1.000000,1.000000,0.000000,0.008411,0.101500,0.199171,0.293188,0.395591,0.522352,0.577813,0.640928,0.677471,0.880692,1.000000,C11
0.010450,0.016967,0.045482,0.072218,0.115462,0.365362,0.777021,0.987725,0.996580,0.997845,0.998267,1.000000,0.316124,0.460020,0.624328,0.790779,0.932655,0.974644,0.987365,0.990824,0.993247,0.994648,0.995695,1.000000,0.044650,0.194817,0.304235,0.346232,0.371241,0.393675,0.414635,0.461383,0.534785,0.558922,0.562444,1.000000,C35
0.010322,0.026087,0.068084,0.163018,0.289908,0.380776,0.799243,0.981481,0.992911,0.995386,0.996829,1.000000,0.030494,0.161107,0.266870,0.365144,0.484502,0.594193,0.753674,0.888888,0.935891,0.951866,0.962157,1.000000,0.101347,0.349636,0.497698,0.604345,0.655402,0.696412,0.746246,0.796579,0.841981,0.860680,0.878301,1.000000,C50
0.340283,0.431077,0.457826,0.463243,0.466563,0.477738,0.595138,0.741528,0.801450,0.844327,0.881566,1.000000,0.166976,0.375396,0.536197,0.678597,0.791178,0.826753,0.845028,0.869346,0.977416,0.988368,0.991066,1.000000,0.020633,0.218566,0.417963,0.535918,0.602324,0.639621,0.674151,0.774772,0.906368,0.943759,0.955375,1.000000,C35
0.038640,0.060187,0.092374,0.139069,0.348167,0.384038,0.673786,0.736284,0.843051,0.925238,0.967442,1.000000,0.107027,0.328142,0.436796,0.557090,0.690321,0.719264,0.761028,0.854738,0.986533,0.989113,0.990990,1.000000,0.055781,0.110580,0.166081,0.268038,0.462078,0.534142,0.602389,0.670490,0.734714,0.787627,0.851602,1.000000,C26
0.147324,0.234195,0.353728,0.452648,0.547731,0.615042,0.685557,0.731087,0.756259,0.781890,0.871803,1.000000,0.068287,0.235473,0.454021,0.642305,0.779394,0.850988,0.900040,0.927256,0.945683,0.957002,0.965550,1.000000,0.087091,0.291007,0.460889,0.619538,0.741903,0.818205,0.870874,0.910226,0.941297,0.962459,0.977266,1.000000,C20
0.027224,0.047629,0.083202,0.117299,0.179741,0.345434,0.714991,0.952052,0.978867,0.984956,0.988853,1.000000,0.315654,0.683728,0.887004,0.962333,0.984302,0.991255,0.994832,0.996320,0.997391,0.997926,0.998307,1.000000,0.007821,0.054211,0.165963,0.343526,0.505327,0.720004,0.780410,0.794957,0.805576,0.813297,0.819483,1.000000,C50
0.250811,0.630681,0.703933,0.729250,0.753537,0.851018,0.968508,0.997202,0.998189,0.998535,0.998751,1.000000,0.478207,0.630505,0.763987,0.828587,0.860979,0.967282,0.994867,0.998903,0.999582,0.999839,0.999959,1.000000,0.000005,0.001116,0.012367,0.021952,0.032852,0.043996,0.053929,0.070882,0.202621,0.628430,0.951766,1.000000,C12
0.120368,0.672696,0.752319,0.763216,0.771776,0.780512,0.831520,0.866849,0.998161,0.999249,0.999420,1.000000,0.080795,0.126958,0.278770,0.372100,0.456949,0.550092,0.634928,0.696029,0.749071,0.797370,0.831306,1.000000,0.237561,0.308987,0.325998,0.357963,0.421358,0.529121,0.648401,0.797363,0.894472,0.936431,0.970822,1.000000,C7
0.000335,0.000493,0.003068,0.013944,0.066468,0.149389,0.973571,0.998131,0.999968,0.999976,0.999976,1.000000,0.000803,0.005430,0.022069,0.055345,0.151985,0.386135,0.632083,0.769967,0.870215,0.907281,0.929196,1.000000,0.151641,0.176474,0.240688,0.308573,0.375986,0.436143,0.486460,0.561901,0.667435,0.703808,0.769051,1.000000,C53
0.029580,0.043396,0.067772,0.092078,0.135437,0.315880,0.551327,0.841862,0.954173,0.982148,0.989732,1.000000,0.328475,0.592099,0.817483,0.918923,0.960165,0.977300,0.987034,0.990396,0.992772,0.994286,0.995509,1.000000,0.020056,0.134600,0.228185,0.307823,0.394481,0.495892,0.570242,0.627325,0.672033,0.701929,0.722668,1.000000,C18
0.159467,0.292577,0.410795,0.571528,0.590128,0.613706,0.625910,0.654352,0.709692,0.780428,0.881367,1.000000,0.128994,0.395576,0.636109,0.841503,0.939678,0.968537,0.982048,0.987948,0.991307,0.993352,0.995084,1.000000,0.025279,0.217448,0.429663,0.673325,0.741913,0.775436,0.813762,0.858245,0.898757,0.926668,0.948680,1.000000,C22
0.081848,0.463717,0.556927,0.603047,0.664807,0.776219,0.878293,0.973686,0.995473,0.996114,0.996945,1.000000,0.005938,0.139569,0.316304,0.439206,0.532412,0.613042,0.688875,0.750872,0.811022,0.860766,0.890157,1.000000,0.109156,0.158889,0.301205,0.468467,0.668904,0.801406,0.870877,0.921450,0.948140,0.965677,0.979446,1.000000,C7
0.144783,0.170800,0.182778,0.191615,0.255120,0.634991,0.676351,0.692680,0.728754,0.785588,0.862446,1.000000,0.046220,0.137364,0.248724,0.376477,0.628571,0.877141,0.923514,0.949740,0.964440,0.972928,0.980119,1.000000,0.034737,0.153554,0.304070,0.481633,0.821748,0.903861,0.929755,0.947289,0.958868,0.967259,0.974584,1.000000,C35
0.205897,0.363381,0.448134,0.550023,0.584742,0.622385,0.629613,0.647764,0.682757,0.776901,0.881865,1.000000,0.182025,0.428805,0.695940,0.872666,0.956047,0.978046,0.987525,0.991475,0.994094,0.995711,0.996879,1.000000,0.012240,0.092490,0.260928,0.528767,0.632188,0.683014,0.739927,0.793587,0.833795,0.855478,0.870979,1.000000,C22
